Wall time,Step,Value
1597112621.9545627,6290,0.04850158467888832
1597112635.4398675,6377,0.04734335094690323
1597112657.7485151,6521,0.03705824911594391
1597112666.131568,6575,0.044929031282663345
1597112670.6293972,6604,0.03858482092618942
1597112685.50863,6700,0.03252874314785004
1597112687.3699086,6712,0.04278949648141861
1597112709.5755243,6855,0.04497368261218071
1597112726.8969162,6967,0.04384782537817955
1597112749.8775709,7115,0.040687691420316696
1597112756.2428992,7156,0.05177914723753929
1597112780.4746244,7312,0.04298204928636551
1597112791.5007846,7383,0.03898193687200546
1597112803.6046333,7461,0.037139538675546646
1597112804.0729358,7464,0.04445197433233261
1597112806.4081252,7479,0.04128137603402138
1597112811.5295324,7512,0.043397486209869385
1597112854.5786963,7789,0.03787771984934807
1597112856.1319299,7799,0.033524397760629654
1597112861.568488,7834,0.03638166934251785
1597112886.083187,7992,0.04031119868159294
1597112897.7223911,8067,0.04352981224656105
1597112915.4242308,8181,0.033902425318956375
1597112921.7821875,8222,0.04177981987595558
1597112943.8348925,8364,0.04293883964419365
1597112944.609689,8369,0.035281963646411896
1597112946.003228,8378,0.041830483824014664
1597112964.7836547,8499,0.042174194008111954
1597112966.3334312,8509,0.03873613476753235
1597112980.7872128,8602,0.040561504662036896
1597113046.2003672,8879,0.04423397034406662
1597113050.6991384,8908,0.05046986788511276
1597113053.957184,8929,0.042872969061136246
1597113055.049806,8936,0.04973691701889038
1597113064.0355294,8994,0.03783145546913147
1597113105.3994443,9261,0.03970000892877579
1597113132.5473328,9436,0.043536972254514694
1597113137.6875591,9469,0.043303992599248886
1597113151.0534842,9555,0.03771613538265228
1597113153.0820913,9568,0.03684009239077568
1597113167.0737896,9658,0.047132980078458786
1597113170.6505456,9681,0.03794856742024422
1597113173.4443188,9699,0.04805377870798111
1597113195.9524,9844,0.042582087218761444
1597113205.8877652,9908,0.04971114918589592
1597113233.3768184,10085,0.04067568853497505
1597113263.1819146,10277,0.04451170936226845
1597113264.2627938,10284,0.0449262335896492
1597113282.2572742,10400,0.036505840718746185
1597113294.701206,10480,0.03441319614648819
1597113301.4016628,10523,0.03329668939113617
1597113314.6414685,10608,0.047781769186258316
1597113319.4593122,10639,0.038145266473293304
1597113321.94426,10655,0.04437781497836113
1597113330.810062,10712,0.0436549037694931
1597113337.9644144,10758,0.04165757820010185
1597113338.120776,10759,0.0336904413998127
1597113341.5346708,10781,0.041569918394088745
1597113350.9945064,10842,0.05032496899366379
1597113352.3936112,10851,0.04897097125649452
1597113360.4653237,10903,0.038524024188518524
1597113360.9325364,10906,0.05273348465561867
1597113366.8266926,10944,0.03996327519416809
1597113370.406102,10967,0.036905575543642044
1597113371.6493404,10975,0.04422330856323242
1597113378.7935884,11021,0.03851314261555672
1597113391.4904795,11103,0.03657599166035652
1597113394.4331326,11122,0.0298260860145092
1597113406.40328,11199,0.04683432728052139
1597113440.71644,11420,0.04256035014986992
1597113448.9297938,11473,0.05013168230652809
1597113474.4590404,11493,0.04213230311870575
1597113479.2374184,11524,0.03506607189774513
1597113480.628933,11533,0.039435774087905884
1597113485.9152243,11567,0.03568912297487259
1597113498.6135893,11649,0.04122736677527428
1597113504.3474786,11686,0.04116544499993324
1597113515.8050199,11760,0.0446624681353569
1597113533.4599223,11874,0.04414293169975281
1597113548.3064044,11970,0.041038479655981064
1597113549.0937696,11975,0.03980701416730881
1597113554.6715183,12011,0.04837169125676155
1597113574.521083,12139,0.03932039067149162
1597113578.5480685,12165,0.03938987851142883
1597113581.6540658,12185,0.040875501930713654
1597113598.116756,12291,0.043771836906671524
1597113615.9345386,12406,0.039682142436504364
1597113624.1330674,12459,0.04390621930360794
1597113657.2278001,12672,0.0420893169939518
1597113689.2117784,12878,0.04087783023715019
1597113698.8496163,12940,0.03804212436079979
1597113710.9806924,13018,0.04736603423953056
1597113713.6221037,13035,0.046805839985609055
1597113717.799859,13062,0.035196978598833084
1597113721.0489898,13083,0.04709622263908386
1597113722.9091325,13095,0.036482397466897964
1597113725.235709,13110,0.06349045038223267
1597113770.7502213,13403,0.0412692166864872
1597113771.372931,13407,0.04417897388339043
1597113786.6004837,13505,0.04477548226714134
1597113793.1325312,13547,0.04467935487627983
1597113801.0571315,13598,0.04623790830373764
1597113804.6314816,13621,0.039903488010168076
1597113813.7958453,13680,0.046194352209568024
1597113834.1698296,13811,0.035235121846199036
1597113845.6437385,13885,0.04385245591402054
1597113876.12329,14081,0.04200929403305054
1597113898.0278356,14222,0.051303450018167496
1597113908.298637,14288,0.04347211495041847
1597113909.3913362,14295,0.042409755289554596
1597113913.4211364,14321,0.036947134882211685
1597113916.2029932,14339,0.0389263890683651
1597113947.8491137,14398,0.039564915001392365
1597113955.613122,14448,0.04653521254658699
1597113984.2574034,14633,0.03606557473540306
1597113985.1834612,14639,0.037011582404375076
1597113989.8421867,14669,0.031388141214847565
1597113991.259925,14678,0.053724680095911026
1597113992.8102903,14688,0.045406125485897064
1597114007.1002629,14780,0.042881954461336136
1597114008.497327,14789,0.04342522472143173
1597114011.7537434,14810,0.0367191918194294
1597114021.6948848,14874,0.0459834560751915
1597114024.6413074,14893,0.03560088202357292
1597114055.3842952,15091,0.053004465997219086
1597114069.381155,15181,0.05132969468832016
1597114082.7693381,15267,0.040632378309965134
1597114091.7760596,15325,0.04675648361444473
1597114114.897803,15474,0.04096345975995064
1597114115.2091172,15476,0.033967435359954834
1597114120.180886,15508,0.033286236226558685
1597114124.9958084,15539,0.04131091386079788
1597114156.423508,15741,0.045408040285110474
1597114160.1561475,15765,0.03817373886704445
1597114170.1127045,15829,0.051875658333301544
1597114195.7655592,15994,0.03898300230503082
1597114211.6345778,16096,0.042483340948820114
1597114214.8870604,16117,0.03739697486162186
1597114235.5337577,16250,0.03779587894678116
1597114246.7279596,16322,0.04393483325839043
1597114250.14914,16344,0.04144101217389107
1597114259.9379635,16407,0.035182494670152664
1597114275.321134,16506,0.04011140018701553
1597114305.1756387,16698,0.04078605771064758
1597114322.5957708,16810,0.04996626824140549
1597114330.054754,16858,0.04291043430566788
1597114336.57533,16900,0.04291138797998428
1597114362.5398674,17067,0.03789340704679489
1597114367.367397,17098,0.040134724229574203
1597114411.9647052,17240,0.03922337666153908
1597114417.0910475,17273,0.041546985507011414
1597114420.1964424,17293,0.04249238967895508
1597114424.0897884,17318,0.03694136440753937
1597114427.5206656,17340,0.035827431827783585
1597114443.8432505,17445,0.04260613024234772
1597114459.250994,17544,0.034132253378629684
1597114461.4326215,17558,0.03869573771953583
1597114465.937097,17587,0.03649955615401268
1597114467.1800268,17595,0.041227806359529495
1597114471.6828,17624,0.04652157425880432
1597114487.079674,17723,0.038133349269628525
1597114522.955251,17954,0.0375232994556427
1597114527.305247,17982,0.04802154377102852
1597114533.0523014,18019,0.035149671137332916
1597114540.3530304,18066,0.04281153902411461
1597114571.2427955,18265,0.038716256618499756
1597114579.6285362,18319,0.04414420202374458
1597114600.2886827,18452,0.04156528413295746
1597114600.4430857,18453,0.035432297736406326
1597114622.2060618,18593,0.03665773570537567
1597114642.0859919,18721,0.04402920603752136
1597114661.505336,18846,0.04150952398777008
1597114679.021556,18959,0.04370710253715515
1597114693.0400665,19049,0.03520839661359787
1597114703.619356,19117,0.046845074743032455
1597114711.865101,19170,0.04272095486521721
1597114727.6946099,19272,0.043402299284935
1597114767.2125142,19526,0.03789183124899864
1597114768.143048,19532,0.03826619312167168
1597114785.0919905,19641,0.04527038708329201
1597114787.2689083,19655,0.03699725866317749
1597114799.231093,19732,0.04036910459399223
1597114800.164397,19738,0.04384255036711693
1597114817.0755842,19847,0.033003389835357666
1597114831.33183,19939,0.040424659848213196
1597114840.193346,19996,0.04426516592502594
1597114846.4109902,20036,0.04135613515973091
1597114849.2066433,20054,0.05033160373568535
1597114850.1410325,20060,0.032302506268024445
1597114850.6052685,20063,0.040228769183158875
1597114884.820739,20139,0.03587182238698006
1597114884.9739847,20140,0.03839563950896263
1597114892.2640805,20187,0.03464977443218231
1597114897.0630786,20218,0.04518347606062889
1597114901.2497559,20245,0.05367973446846008
1597114901.7510355,20248,0.037533633410930634
1597114902.531413,20253,0.0441470704972744
1597114913.5228226,20324,0.04119177535176277
1597114922.826086,20384,0.030942892655730247
1597114931.6892533,20441,0.045326460152864456
1597114938.685733,20486,0.037815120071172714
1597114945.0632946,20527,0.049446508288383484
1597114947.0873072,20540,0.04652542993426323
1597114947.242167,20541,0.03679969906806946
1597114950.656375,20563,0.04337643086910248
1597114953.1434662,20579,0.03886060789227486
1597114973.6557314,20711,0.03553842753171921
1597114984.3957708,20780,0.031922247260808945
1597114984.8597984,20783,0.037244684994220734
1597114985.0168188,20784,0.03588450327515602
1597114992.4714735,20832,0.03347011283040047
1597114996.1802883,20856,0.0397920198738575
1597115031.1307597,21081,0.04227663204073906
1597115041.0447254,21145,0.040978461503982544
1597115051.1492805,21210,0.048072297126054764
1597115054.7240994,21233,0.03597566485404968
1597115067.7686489,21317,0.03967253491282463
1597115068.2343862,21320,0.042792197316884995
1597115069.0172231,21325,0.04229731112718582
1597115079.4234455,21392,0.044234082102775574
1597115082.2202396,21410,0.047001514583826065
1597115093.859291,21485,0.04797292500734329
1597115099.9208467,21524,0.036926742643117905
1597115124.4933925,21682,0.04013447090983391
1597115131.1684089,21725,0.04108969867229462
1597115142.1986108,21796,0.03784476965665817
1597115146.2350986,21822,0.0428101122379303
1597115149.476802,21843,0.04021864011883736
1597115150.4087746,21849,0.04330851510167122
1597115174.9497025,22007,0.039082374423742294
1597115212.071461,22246,0.039420805871486664
1597115219.371694,22293,0.04068559780716896
1597115225.2741554,22331,0.036213189363479614
1597115229.6160467,22359,0.0379101037979126
1597115247.318756,22473,0.03476452827453613
1597115258.5333083,22545,0.0330730602145195
1597115272.6737695,22636,0.04125526174902916
1597115292.8640082,22766,0.035760749131441116
1597115304.500976,22841,0.039077650755643845
1597115318.4764059,22931,0.0431227870285511
1597115373.190714,23139,0.04376547038555145
1597115374.7299354,23149,0.033095963299274445
1597115380.0204442,23183,0.03292366862297058
1597115381.563431,23193,0.04508109763264656
1597115385.6033306,23219,0.03928142413496971
1597115392.568741,23264,0.03692004829645157
1597115396.1157157,23287,0.03596247732639313
1597115407.744848,23362,0.03848389908671379
1597115418.0049665,23428,0.0440918430685997
1597115435.5605335,23541,0.037913646548986435
1597115443.1594853,23590,0.03414085507392883
1597115455.7104855,23671,0.04441692307591438
1597115457.4321907,23682,0.04039385914802551
1597115460.522202,23702,0.036091674119234085
1597115497.311528,23939,0.04248504340648651
1597115519.1679819,24080,0.03727599233388901
1597115525.2279615,24119,0.04849739745259285
1597115529.729775,24148,0.04259154573082924
1597115543.2396004,24235,0.04795039817690849
1597115550.6929598,24283,0.03948602452874184
1597115551.0052736,24285,0.03986238315701485
1597115556.9132764,24323,0.03791482746601105
1597115560.4780948,24346,0.03902316838502884
1597115593.4497597,24558,0.039191633462905884
1597115603.413603,24622,0.0445176362991333
1597115618.628549,24720,0.038147035986185074
1597115619.8666284,24728,0.03861372917890549
1597115646.8864558,24902,0.04212627932429314
1597115652.0145907,24935,0.03847619518637657
1597115663.5079079,25009,0.0395050048828125
1597115669.5531464,25048,0.04043389484286308
1597115682.8984535,25134,0.038060665130615234
1597115698.1262922,25232,0.04757688194513321
1597115700.1494315,25245,0.048399440944194794
1597115701.5503585,25254,0.041099898517131805
1597115713.8081398,25333,0.03602674975991249
1597115722.9789248,25392,0.040308769792318344
1597115740.6950986,25506,0.03722609207034111
1597115743.0284138,25521,0.03734409064054489
1597115755.2861264,25600,0.030996788293123245
1597115768.8039026,25687,0.044570259749889374
1597115788.3761656,25813,0.03960065171122551
1597115793.7744234,25848,0.04629474878311157
1597115827.7631884,25922,0.0378919318318367
1597115850.2409856,26067,0.04666595160961151
1597115854.117264,26092,0.033173996955156326
1597115864.0341992,26156,0.044958438724279404
1597115866.2038345,26170,0.0387832410633564
1597115885.2767704,26293,0.043826933950185776
1597115886.9915123,26304,0.035702649503946304
1597115902.5087893,26404,0.04025387018918991
1597115912.9122388,26471,0.04505627602338791
1597115943.9278975,26671,0.03851822018623352
1597115963.632416,26798,0.04043079912662506
1597115963.7889018,26799,0.04219869151711464
1597115968.2987988,26828,0.041001006960868835
1597115968.621587,26830,0.04228026419878006
1597115983.9874227,26929,0.04017427936196327
1597116017.1979933,27143,0.03710465133190155
1597116018.122308,27149,0.04119722545146942
1597116019.0609024,27155,0.04617727920413017
1597116019.6893253,27159,0.039156366139650345
1597116019.8434002,27160,0.03766131401062012
1597116037.6961136,27275,0.0322747677564621
1597116073.607029,27506,0.046177927404642105
1597116088.840411,27604,0.04214898869395256
1597116090.3928158,27614,0.04629018157720566
1597116091.4795566,27621,0.03491657227277756
1597116094.2695696,27639,0.03565055504441261
1597116109.9619422,27740,0.042704593390226364
1597116123.3327773,27826,0.03637999668717384
1597116137.4459593,27917,0.03440362215042114
1597116137.7541895,27919,0.037155549973249435
1597116142.7257595,27951,0.037895724177360535
1597116145.515179,27969,0.042258258908987045
1597116189.3478098,28252,0.037230484187603
1597116200.231083,28322,0.03445177152752876
1597116218.396273,28439,0.0339515283703804
1597116220.4177241,28452,0.044478122144937515
1597116234.6971533,28544,0.03593813627958298
1597116239.2017205,28573,0.03692477196455002
1597116245.2565367,28612,0.03423984348773956
1597116323.2845197,28971,0.04358559474349022
1597116327.3123488,28997,0.038098566234111786
1597116330.7189302,29019,0.04112515598535538
1597116333.67033,29038,0.03505132347345352
1597116337.549836,29063,0.03795285150408745
1597116340.0138981,29079,0.04761387035250664
1597116359.0714989,29202,0.03826690837740898
1597116368.674016,29264,0.036098867654800415
1597116400.8170347,29472,0.04196712374687195
1597116401.8940544,29479,0.040920794010162354
1597116403.2912722,29488,0.03649871051311493
1597116411.0517633,29538,0.03070899285376072
1597116414.784925,29562,0.043119966983795166
1597116419.590895,29593,0.04075013846158981
1597116422.5374653,29612,0.03589886426925659
1597116443.625096,29748,0.04359187185764313
1597116456.2168295,29829,0.04108484461903572
1597116456.3739736,29830,0.0352492481470108
1597116482.979671,30001,0.03718874976038933
1597116483.757433,30006,0.04295460507273674
1597116487.8001695,30032,0.03521972522139549
1597116494.9424117,30078,0.0338892862200737
1597116497.2742684,30093,0.04725966230034828
1597116510.0102563,30175,0.041643042117357254
1597116520.686524,30244,0.043845195323228836
1597116527.0315208,30285,0.040197715163230896
1597116533.692961,30328,0.039855390787124634
1597116554.1729176,30460,0.040918800979852676
1597116555.8789372,30471,0.039108045399188995
1597116577.8762474,30613,0.04038529098033905
1597116592.446176,30707,0.04351678863167763
1597116594.6196344,30721,0.04459260776638985
1597116597.422295,30739,0.037515152245759964
1597116654.316456,31106,0.03557640314102173
1597116701.0000346,31407,0.038289062678813934
1597116706.746764,31444,0.04663736745715141
1597116768.2774243,31697,0.03892722725868225
1597116785.6483436,31809,0.03430141136050224
1597116795.7070248,31874,0.034498993307352066
1597116796.8035514,31881,0.04241872578859329
1597116798.0388129,31889,0.04303613677620888
1597116805.4738305,31937,0.03583142161369324
1597116806.864618,31946,0.036916591227054596
1597116815.994943,32005,0.03576720505952835
1597116818.0138366,32018,0.044274479150772095
1597116842.3056512,32175,0.03847219794988632
1597116847.408858,32208,0.044584184885025024
1597116853.9126673,32250,0.03646480292081833
1597116882.7618961,32436,0.04842132702469826
1597116899.4000635,32543,0.03898797556757927
1597116910.124324,32612,0.04491458088159561
1597116917.2714353,32658,0.0378398634493351
1597116924.8819535,32707,0.038318030536174774
1597116933.568692,32763,0.03321388363838196
1597116954.0030437,32895,0.03919043391942978
1597116955.2378523,32903,0.03543006256222725
1597116970.675943,33003,0.03588496148586273
1597116972.5436368,33015,0.03846976161003113
1597116975.6457891,33035,0.039625536650419235
1597116993.914366,33153,0.03368297964334488
1597116998.0957732,33180,0.04098879545927048
1597116998.4057543,33182,0.039129387587308884
1597117012.351849,33272,0.03881389647722244
1597117023.207477,33342,0.04034774750471115
1597117028.4851797,33376,0.035932932049036026
1597117032.832038,33404,0.037813179194927216
1597117053.9197125,33540,0.037365712225437164
1597117068.1713362,33632,0.03968508541584015
1597117083.1711926,33729,0.03741146996617317
1597117084.564571,33738,0.04043729603290558
1597117086.419674,33750,0.042526308447122574
1597117089.356901,33769,0.037195369601249695
1597117091.9793801,33786,0.03670293837785721
1597117100.3841486,33840,0.04910369589924812
1597117102.2540913,33852,0.04111258313059807
1597117106.1310475,33877,0.033956315368413925
1597117111.867949,33914,0.036645106971263885
1597117128.001577,34018,0.040723901242017746
1597117130.938502,34037,0.03805370628833771
1597117139.1449327,34090,0.0465899296104908
1597117147.1927693,34142,0.04754890128970146
1597117181.2398174,34363,0.05058039352297783
1597117184.4727037,34384,0.03968429937958717
1597117192.9368634,34439,0.03978049010038376
1597117228.5972748,34526,0.0372733511030674
1597117228.7506928,34527,0.03656597435474396
1597117234.6178432,34565,0.040980707854032516
1597117240.0220969,34600,0.03569191321730614
1597117268.4278638,34784,0.04331019148230553
1597117283.0615134,34879,0.03882036730647087
1597117319.5700648,35116,0.034248314797878265
1597117329.1279373,35178,0.039160750806331635
1597117341.059269,35255,0.041256338357925415
1597117353.3056939,35334,0.031766727566719055
1597117356.5533357,35355,0.03405153378844261
1597117357.7909994,35363,0.04072292521595955
1597117360.111839,35378,0.03612802177667618
1597117376.215219,35482,0.03929224610328674
1597117376.5248134,35484,0.041716381907463074
1597117390.4465764,35574,0.039060451090335846
1597117421.0528328,35772,0.03532407432794571
1597117422.136401,35779,0.04519245773553848
1597117432.346626,35845,0.045917823910713196
1597117433.1242049,35850,0.04138735681772232
1597117449.2176628,35954,0.037517935037612915
1597117451.8516922,35971,0.03920025750994682
1597117462.2270103,36038,0.04458227381110191
1597117481.890135,36165,0.04342490807175636
1597117494.5918574,36247,0.045329224318265915
1597117497.0707674,36263,0.037792157381772995
1597117499.082957,36276,0.03876552730798721
1597117504.5009613,36311,0.03426900506019592
1597117508.5257306,36337,0.039978958666324615
1597117544.5431402,36570,0.044517699629068375
1597117553.8058655,36630,0.03433426097035408
1597117558.4393225,36660,0.05283287167549133
1597117561.3822234,36679,0.03219446912407875
1597117575.1590173,36768,0.04818103834986687
1597117581.7938707,36811,0.03033182956278324
1597117583.1820543,36820,0.03905186802148819
1597117587.97675,36851,0.0327279269695282
1597117596.770601,36908,0.03709001466631889
1597117619.3279462,37054,0.04077757149934769
1597117637.1673882,37170,0.03133004531264305
1597117642.259096,37203,0.0396481454372406
1597117703.610575,37456,0.039927203208208084
1597117708.8693535,37490,0.046411868184804916
1597117751.2296965,37765,0.03408198058605194
1597117768.5417297,37877,0.04282226786017418
1597117817.4770746,38193,0.03985094279050827
1597117825.9922645,38248,0.0391075536608696
1597117828.3111174,38263,0.04240187630057335
1597117844.2224755,38366,0.0414905808866024
1597117855.6294065,38440,0.04004008695483208
1597117858.088011,38456,0.04047379642724991
1597117859.7682137,38467,0.039237577468156815
1597117865.0283523,38501,0.04047127068042755
1597117877.4309497,38581,0.045423462986946106
1597117886.8866591,38642,0.04372236132621765
1597117887.0410132,38643,0.03496953845024109
1597117896.0155077,38701,0.029764829203486443
1597117899.1135874,38721,0.03598879650235176
1597117905.7680283,38764,0.039818935096263885
1597117917.67776,38841,0.0415399931371212
1597117939.4184842,38982,0.03950180858373642
1597117943.1193576,39006,0.03363089635968208
1597117964.1205823,39142,0.045547571033239365
1597117978.9233603,39238,0.033609725534915924
1597117988.0386844,39297,0.04032487794756889
1597117989.7376976,39308,0.03520793095231056
1597118033.680686,39592,0.0392758771777153
1597118050.7658238,39703,0.038643233478069305
1597118055.0651755,39731,0.03721979260444641
1597118062.9611738,39782,0.03265143558382988
1597118077.9628646,39879,0.03704401105642319
1597118082.7586524,39910,0.036102522164583206
1597118083.53086,39915,0.039096519351005554
1597118086.1562903,39932,0.033630482852458954
1597118099.9130695,40021,0.036861199885606766
1597118164.8243062,40297,0.034241463989019394
1597118194.373714,40489,0.039318811148405075
1597118196.224848,40501,0.04230557382106781
1597118218.9066079,40648,0.03725222125649452
1597118220.4323862,40658,0.04237789288163185
1597118221.3660614,40664,0.04912231117486954
1597118221.9831455,40668,0.03465571627020836
1597118226.7399414,40699,0.040983207523822784
1597118227.0496776,40701,0.04170140251517296
1597118229.2146168,40715,0.03968723118305206
1597118230.1330018,40721,0.03717527538537979
1597118241.3584492,40794,0.039517439901828766
1597118279.4762158,41041,0.041132472455501556
1597118293.097038,41129,0.03648650646209717
1597118297.1195502,41155,0.03464875370264053
1597118311.0625367,41245,0.03648419305682182
1597118315.241944,41272,0.04782591760158539
1597118326.075381,41342,0.03731828182935715
1597118336.5877287,41410,0.036316726356744766
1597118349.2139435,41492,0.051307402551174164
1597118356.6290038,41540,0.03138729929924011
1597118359.1066065,41556,0.03992344066500664
1597118393.7899652,41781,0.039179861545562744
1597118407.7837934,41872,0.040028005838394165
1597118428.6010091,42007,0.029722299426794052
1597118429.6860726,42014,0.041418880224227905
1597118448.3582246,42135,0.0379558764398098
1597118452.0459394,42159,0.04757881164550781
1597118455.7132952,42183,0.032353173941373825
1597118465.292324,42245,0.0387578010559082
1597118479.996918,42340,0.042771920561790466
1597118497.147369,42451,0.033788129687309265
1597118499.9321349,42469,0.03465568646788597
1597118532.32782,42679,0.049175187945365906
1597118547.488871,42777,0.04153352603316307
1597118571.429207,42932,0.03661970794200897
1597118576.5272024,42965,0.037700898945331573
1597118579.1557338,42982,0.04595324024558067
1597118585.1627302,43021,0.035168781876564026
1597118646.970637,43279,0.04078870266675949
1597118677.2357962,43475,0.03416267782449722
1597118683.9853473,43519,0.042820896953344345
1597118689.3977544,43554,0.04014436900615692
1597118694.0325656,43584,0.03406725823879242
1597118697.7406843,43608,0.04579103738069534
1597118702.6860511,43640,0.04455376788973808
1597118713.7562895,43712,0.0431603342294693
1597118717.9378731,43739,0.036289412528276443
1597118718.5568287,43743,0.04356972873210907
1597118720.872179,43758,0.041454728692770004
1597118724.892828,43784,0.04429599642753601
1597118728.2984583,43806,0.043198686093091965
1597118754.679162,43977,0.032131586223840714
1597118755.2991934,43981,0.04114897921681404
1597118757.312278,43994,0.039449840784072876
1597118769.7014935,44074,0.03949189558625221
1597118770.3197591,44078,0.0410735197365284
1597118775.890218,44114,0.03500722721219063
1597118789.357679,44201,0.03696417063474655
1597118790.4387877,44208,0.04071848466992378
1597118797.2441874,44252,0.03534675016999245
1597118805.4357371,44305,0.046924348920583725
1597118811.460142,44344,0.031073952093720436
1597118820.8571365,44405,0.03780483454465866
1597118835.786685,44502,0.03774362429976463
1597118841.6643066,44540,0.038121987134218216
1597118848.786898,44586,0.036406613886356354
1597118848.9415743,44587,0.037286482751369476
1597118858.073896,44646,0.046507254242897034
1597118871.0662882,44730,0.04100755229592323
1597118882.3152368,44803,0.02921232581138611
1597118884.4674122,44817,0.035519953817129135
1597118907.2388184,44965,0.03844756633043289
1597118911.8610535,44995,0.04201922565698624
1597118920.9599566,45054,0.028368258848786354
1597118928.8369966,45105,0.04412941634654999
1597118960.5910547,45311,0.044193048030138016
1597118961.9799156,45320,0.04014351963996887
1597118970.1460712,45373,0.03313453868031502
1597118990.9333155,45508,0.030760865658521652
1597118996.4803016,45544,0.0341842956840992
1597119014.2227883,45659,0.03371250256896019
1597119031.6998105,45772,0.033079925924539566
1597119042.1889462,45840,0.05474881827831268
1597119047.5834422,45875,0.033385731279850006
1597119092.9135828,46025,0.03331851586699486
1597119094.31436,46034,0.030110714957118034
1597119098.4763753,46061,0.041797786951065063
